ds,yhat,yhat_lower,yhat_upper
28-11-2018,6767.129472,-1207.141314,15378.70529
29-11-2018,6710.645851,-1447.539678,14526.15915
30-11-2018,6710.746223,-1885.758056,14702.93122
01-12-2018,6703.82311,-1214.988886,14990.37936
02-12-2018,6712.349572,-2636.937719,15209.53917
03-12-2018,6759.784903,-1232.538863,14937.82028
04-12-2018,6697.314401,-1385.816328,15136.124
05-12-2018,6790.153258,-1728.408066,15258.15229
06-12-2018,6714.255984,-1653.435683,14845.96593
07-12-2018,6694.854142,-1432.561884,15138.47149
08-12-2018,6668.667616,-1257.022025,15017.60253
09-12-2018,6658.547312,-1522.592299,15228.67848
10-12-2018,6688.366213,-1665.146962,15036.40286
11-12-2018,6609.742558,-1276.195854,14418.35729
12-12-2018,6688.325794,-2161.97234,14964.78003
13-12-2018,6600.487327,-1526.993221,14124.1562
14-12-2018,6571.83955,-1609.490699,15092.95028
15-12-2018,6539.429014,-1587.78859,14724.78161
16-12-2018,6526.362356,-1863.039276,14563.87131
17-12-2018,6556.68251,-2142.756148,14429.48442
18-12-2018,6482.079582,-1575.020622,14635.53707
19-12-2018,6568.167533,-1469.644957,14513.2174
20-12-2018,6491.169126,-1657.044924,14449.93827
21-12-2018,6476.432906,-2012.82885,15021.6736
22-12-2018,6460.628307,-2149.060721,15173.48399
23-12-2018,6466.377518,-1898.717509,14363.83109
24-12-2018,6517.141606,-1727.379858,14686.36357
25-12-2018,6483.058158,-2314.465972,14802.45947
26-12-2018,6609.895711,-1559.932662,14817.31539
27-12-2018,6573.098097,-1583.88202,14223.78343
28-12-2018,6597.210797,-1866.515628,14311.45
29-12-2018,6618.100298,-1557.312265,15390.57752
30-12-2018,6657.611258,-1543.094265,14892.39153
31-12-2018,6738.478206,-1377.456581,14683.71955
01-01-2019,6711.075118,-1094.151826,15498.80502
02-01-2019,6839.732898,-1442.493988,15030.51054
03-01-2019,6799.465976,-1320.341206,15266.80465
04-01-2019,6814.530505,-2055.262564,15038.23409
05-01-2019,6820.658915,-1196.093568,14847.85144
06-01-2019,6839.728178,-1218.979033,15084.38725
07-01-2019,6894.678019,-1789.946051,14765.58029
08-01-2019,6836.262103,-1225.484323,15066.79806
09-01-2019,6929.362008,-920.9691214,14685.53054
10-01-2019,6849.705154,-1318.562912,15329.68236
11-01-2019,6822.409293,-1120.72601,14907.60593
12-01-2019,6784.198545,-1935.019205,15050.33085
13-01-2019,6758.04877,-1952.779762,15253.23997
14-01-2019,6768.079048,-1356.444603,15117.63414
15-01-2019,6666.272977,-1247.561675,14773.56402
16-01-2019,6718.760366,-1816.136479,15654.16494
17-01-2019,6602.501396,-1503.831431,14267.1582
18-01-2019,6543.796737,-1880.127172,14706.80749
19-01-2019,6480.469626,-2166.3439,14614.58012
20-01-2019,6436.478643,-1761.320209,14837.24475
21-01-2019,6436.778921,-1187.155367,14515.12319
22-01-2019,6334.016416,-1898.085039,14119.38788
23-01-2019,6394.786654,-2139.535808,15328.74656
24-01-2019,6296.30074,-2254.787194,14517.13254
25-01-2019,6264.88276,-1951.129604,14249.55733
26-01-2019,6238.145025,-2063.808833,14267.52499
27-01-2019,6239.600213,-1786.226387,14234.2737
28-01-2019,6293.528284,-1866.999062,14582.90551
29-01-2019,6251.682748,-2385.930292,14242.15356
30-01-2019,6379.567504,-1552.202585,14615.03334
31-01-2019,6353.126623,-2194.801484,15120.85729
01-02-2019,6397.270667,-2554.95165,13772.27656
02-02-2019,6448.085276,-1651.603457,14924.86834
03-02-2019,6527.480234,-1302.656877,14367.75171
04-02-2019,6658.095939,-1502.625616,14987.12097
05-02-2019,6690.050817,-1853.162618,15231.81758
06-02-2019,6887.259788,-1357.125428,15336.183
07-02-2019,6924.165044,-1640.93341,15078.72276
08-02-2019,7024.301599,-951.7938231,14879.76311
09-02-2019,7122.542253,-1506.235352,15420.52911
10-02-2019,7239.779167,-1421.341927,15255.37356
11-02-2019,7397.858051,-650.3160017,15440.95337
12-02-2019,7446.347683,-340.7340499,15886.50657
13-02-2019,7648.874241,317.9362522,15955.1255
14-02-2019,7679.861185,-848.0250442,15662.39345
15-02-2019,7763.096871,-860.1696314,16144.26863
16-02-2019,7833.974395,-446.8431167,15857.87737
17-02-2019,7914.16097,-435.9107583,16001.77941
18-02-2019,8026.513083,-537.6712349,15822.71305
19-02-2019,8021.820649,-195.9467497,16565.85579
20-02-2019,8165.110255,-35.15781897,16337.53212
21-02-2019,8132.349062,-200.0863353,16822.90489
22-02-2019,8148.972469,169.3859234,16589.1802
23-02-2019,8152.081122,110.4724367,16328.99506
24-02-2019,8165.065687,-265.984516,16281.30468
25-02-2019,8212.476865,28.4438522,16786.2595
26-02-2019,8146.72506,-7.136956783,16332.40366
27-02-2019,8234.341017,-513.9752491,16341.89366
28-02-2019,8152.64017,46.88412847,16280.53903
01-03-2019,8128.214859,653.7214111,15971.20152
02-03-2019,8099.101004,-557.4926882,16374.70364
03-03-2019,8089.378483,-135.3751913,16073.04607
04-03-2019,8124.023356,-996.6410533,15770.64504
05-03-2019,8055.596872,-363.7303218,15598.77522
06-03-2019,8150.502853,-46.96839793,16118.84767
07-03-2019,8085.656306,223.5915839,16401.65617
08-03-2019,8086.987314,346.5168219,16433.55033
09-03-2019,8091.626485,706.0452211,16173.57371
10-03-2019,8122.530684,344.6356779,16637.09524
11-03-2019,8203.366515,185.3304639,16468.70622
12-03-2019,8185.235626,-97.8532812,16661.09781
13-03-2019,8332.972438,-388.6489481,16150.25526
14-03-2019,8321.856033,-83.24839174,16828.98512
15-03-2019,8376.159084,-90.8321373,17234.50165
16-03-2019,8431.378829,205.5653258,16297.63632
17-03-2019,8508.907605,557.8471319,17075.48596
18-03-2019,8630.959143,525.5122336,16481.68551
19-03-2019,8647.333522,602.8022999,16745.17661
20-03-2019,8821.750315,336.6826121,17049.968
21-03-2019,8828.590663,-78.14494832,17888.31173
22-03-2019,8891.470354,691.9246204,17197.49914
23-03-2019,8945.488238,1550.597144,17389.42131
24-03-2019,9011.907032,785.5617836,17438.32253
25-03-2019,9113.082437,205.5396082,17866.64928
26-03-2019,9099.223422,975.3672187,16791.07929
27-03-2019,9234.713321,1068.109212,17617.03401
28-03-2019,9194.832872,759.8537507,17477.36929
29-03-2019,9204.30778,785.9632625,17554.91751
30-03-2019,9199.525898,854.659675,17363.03194
31-03-2019,9203.181938,1183.94593,17506.71212
01-04-2019,9239.166667,940.763487,17376.36904
02-04-2019,9159.284557,1279.764961,17514.91631
03-04-2019,9229.530747,1031.666764,17337.54436
04-04-2019,9126.769653,981.3614403,17488.33168
05-04-2019,9077.239084,916.5642869,17370.62448
06-04-2019,9018.726137,539.9553144,17504.32677
07-04-2019,8975.173944,1264.131118,17199.47674
08-04-2019,8971.537268,508.7865005,17218.88136
09-04-2019,8860.471847,980.3177811,17232.16758
10-04-2019,8908.589094,544.7959455,16707.50587
11-04-2019,8793.119118,542.1447673,17517.65651
12-04-2019,8740.406297,175.3822543,16972.34569
13-04-2019,8688.083906,343.5246612,17139.25343
14-04-2019,8659.686862,112.8502894,16318.08058
15-04-2019,8679.520391,1095.390849,16621.24401
16-04-2019,8599.369087,722.2633566,16510.08769
17-04-2019,8684.777416,157.3621505,17151.30589
18-04-2019,8611.74384,488.0027434,16847.38246
19-04-2019,8605.251898,621.8345262,16843.97189
20-04-2019,8601.483721,677.9306337,17620.8543
21-04-2019,8622.473919,443.3438956,17031.32209
22-04-2019,8691.02047,446.1690429,17298.22618
23-04-2019,8657.43587,822.0676076,17000.95273
24-04-2019,8785.86842,784.9045504,16794.57694
25-04-2019,8751.034651,605.013028,16707.68683
26-04-2019,8776.78517,441.9010089,16940.12728
27-04-2019,8798.348428,602.1284376,17917.18501
28-04-2019,8837.009501,63.10790752,17090.186
29-04-2019,8915.039866,351.3028415,16901.9098
30-04-2019,8882.460901,355.4778101,17058.80834
01-05-2019,9003.370686,579.4617705,17525.38868
02-05-2019,8952.674998,896.1675489,16966.69629
03-05-2019,8954.644905,818.7700226,16844.62893
04-05-2019,8945.145523,1189.497972,16866.9945
05-05-2019,8946.293956,742.7611859,16850.38833
06-05-2019,8981.362581,578.0973789,17173.0135
07-05-2019,8901.511456,426.2347889,17596.07079
08-05-2019,8972.080296,481.7696619,16913.02846
09-05-2019,8869.281954,250.1769996,17159.72247
10-05-2019,8818.720872,609.6604421,16621.69948
11-05-2019,8757.582446,359.6122633,16742.69706
12-05-2019,8709.252027,433.1104978,17097.70691
13-05-2019,8698.181301,394.4241642,16957.56416
14-05-2019,8576.586677,251.3048634,16974.98693
15-05-2019,8610.711147,-267.2808317,17026.43039
16-05-2019,8477.492431,-13.18506024,16275.06692
17-05-2019,8403.061586,1039.539135,16782.05462
18-05-2019,8324.918585,203.9719531,16098.02941
19-05-2019,8266.543963,-411.7238384,16537.43075
20-05-2019,8252.264471,207.477573,16327.21313
21-05-2019,8133.957363,-81.32464253,16010.85743
22-05-2019,8177.324577,66.70322496,16037.97782
23-05-2019,8058.579238,-59.08012828,16182.92997
24-05-2019,8002.96812,-275.3425331,16425.59135
25-05-2019,7946.975824,164.3986034,15968.93987
26-05-2019,7912.96894,145.4144807,16099.47827
27-05-2019,7924.097151,227.9364887,16118.77975
28-05-2019,7831.034848,-378.510548,16134.36968
29-05-2019,7898.29343,-345.7981449,16356.01028
30-05-2019,7800.94557,-848.2403244,15936.06723
31-05-2019,7763.183974,-374.2114715,16261.45213
01-06-2019,7720.559327,-210.6249889,15382.90042
02-06-2019,7694.654696,-107.3757085,15605.49918
03-06-2019,7708.012452,-261.8714567,15928.75265
04-06-2019,7610.896521,-521.6754462,15562.29955
05-06-2019,7667.619531,-465.8276728,16356.97993
06-06-2019,7553.275692,-73.31841975,15673.14741
07-06-2019,7492.301674,-418.0362169,15713.83129
08-06-2019,7420.710118,-755.2847886,15969.83391
09-06-2019,7360.753145,-573.1810266,14580.64285
10-06-2019,7335.83226,-1076.384027,15291.22546
11-06-2019,7197.23792,-977.4389131,15654.09974
12-06-2019,7210.448991,-1444.9037,15638.06224
13-06-2019,7051.833715,-897.9139006,14743.93722
14-06-2019,6947.175366,-1427.23666,15693.34929
15-06-2019,6833.86823,-1641.745702,15127.08342
16-06-2019,6735.542355,-1527.592533,14974.821
17-06-2019,6676.934546,-1397.113036,15056.62961
18-06-2019,6510.59002,-2195.694274,14603.46659
19-06-2019,6503.125976,-1869.443397,14429.11097
20-06-2019,6331.899764,-2106.601874,14069.81866
21-06-2019,6223.50572,-2445.884673,14531.61254
22-06-2019,6115.947134,-1786.117638,14475.36745
23-06-2019,6033.242463,-1946.511614,14157.97604
24-06-2019,6000.283784,-2207.510608,14459.25847
25-06-2019,5869.532231,-2635.655439,13657.58513
26-06-2019,5907.281857,-2202.407112,13409.75284
27-06-2019,5790.334547,-2401.940118,13924.11647
28-06-2019,5744.509879,-2538.078305,14532.50648
29-06-2019,5706.835996,-2500.326206,13740.93144
30-06-2019,5700.180052,-2739.394227,13393.76019
01-07-2019,5748.13554,-2607.918284,14439.51326
02-07-2019,5701.750415,-2280.191519,14174.29484
03-07-2019,5825.826521,-2456.847998,13866.92155
04-07-2019,5795.631959,-2564.046553,14055.95802
05-07-2019,5835.449224,-2242.56522,14378.90392
06-07-2019,5880.804114,-2692.957103,13984.43211
07-07-2019,5953.132923,-1908.91848,14613.61527
08-07-2019,6074.704213,-1548.485618,13424.42173
09-07-2019,6095.378142,-1925.323824,14569.7241
10-07-2019,6278.933024,-1812.06519,14339.6141
11-07-2019,6299.800043,-1773.576861,14850.78422
12-07-2019,6381.628383,-2017.981322,14288.16961
13-07-2019,6459.525356,-1558.707208,14799.32911
14-07-2019,6554.728809,-2092.179196,14809.54124
15-07-2019,6689.528034,-1241.307721,15189.40005
16-07-2019,6714.016262,-1289.417499,14880.95327
17-07-2019,6892.404702,-1534.116616,15133.86219
18-07-2019,6899.739481,-1060.552349,15081.25317
19-07-2019,6960.444347,-1254.945752,15520.87959
20-07-2019,7010.534416,-1715.638161,15392.20132
21-07-2019,7072.259089,-1116.913534,15038.93327
22-07-2019,7168.991253,-926.8665583,15586.48303
23-07-2019,7151.946811,-463.481503,15405.07949
24-07-2019,7286.465499,-1239.815556,15750.87232
25-07-2019,7248.69532,-1528.686169,15588.00465
26-07-2019,7264.104396,-1585.500873,14878.27217
27-07-2019,7269.666449,-989.051349,15688.2127
28-07-2019,7288.478794,-810.7095179,15315.10687
29-07-2019,7344.630685,-654.7210763,15851.91104
30-07-2019,7289.906615,-822.8475162,15914.0088
31-07-2019,7390.055954,-833.1019586,15453.17771
01-08-2019,7321.471501,-898.5511245,15812.09444
02-08-2019,7309.70089,-871.5951111,15042.83456
03-08-2019,7291.636948,-930.4268152,15522.03377
04-08-2019,7290.145711,-896.0022417,15599.21808
05-08-2019,7328.949521,-877.7291243,15193.39091
06-08-2019,7259.349309,-1124.446428,15345.05584
07-08-2019,7346.516778,-1171.284952,16033.85633
08-08-2019,7266.198341,-419.4900108,15553.77857
09-08-2019,7243.253888,-1030.349752,15352.5591
10-08-2019,7213.875616,-1501.377772,15094.45393
11-08-2019,7200.244698,-891.5326207,15103.65855
12-08-2019,7225.442301,-699.5677409,15647.71037
13-08-2019,7140.198165,-1408.30959,15292.62603
14-08-2019,7209.206624,-1356.64958,15646.65294
15-08-2019,7107.851159,-1264.665183,15340.39726
16-08-2019,7060.75991,-1415.525361,16120.23192
17-08-2019,7004.036848,-1166.386569,15488.23221
18-08-2019,6959.925969,-1072.930957,15039.62799
19-08-2019,6951.724806,-954.1001334,14880.7986
20-08-2019,6830.530342,-1030.814263,15030.77931
21-08-2019,6861.547305,-1625.719717,15040.13255
22-08-2019,6720.800142,-860.7112751,14803.08114
23-08-2019,6633.671475,-1564.836406,15208.17794
24-08-2019,6537.112255,-1671.338676,14684.2513
25-08-2019,6454.281619,-1489.617524,14609.21015
26-08-2019,6409.433457,-1958.482523,14706.93011
27-08-2019,6254.633625,-2339.660298,14538.20227
28-08-2019,6256.038627,-1615.689036,14378.8879
29-08-2019,6090.577994,-2300.079014,14259.92499
30-08-2019,5984.46405,-2412.213629,14431.71889
31-08-2019,5875.375176,-2497.393154,15015.37233
01-09-2019,5787.071402,-2756.861676,14472.35506
02-09-2019,5744.26008,-2378.21733,13674.06244
03-09-2019,5599.29626,-2220.952101,13317.01282
04-09-2019,5618.44909,-2957.478989,13549.6896
05-09-2019,5478.576902,-3384.964481,13075.7703
06-09-2019,5405.634914,-2305.857093,13879.96302
07-09-2019,5336.861769,-2718.199187,13702.93333
08-09-2019,5295.403673,-2042.892546,13718.82057
09-09-2019,5305.193703,-3009.110038,13150.75945
10-09-2019,5202.695934,-3202.772304,12904.07157
11-09-2019,5268.118072,-3021.081432,13411.06965
12-09-2019,5177.188953,-2923.976627,13098.93308
13-09-2019,5154.669774,-2967.67465,13149.34255
14-09-2019,5136.571612,-2974.81574,13315.32404
15-09-2019,5144.811703,-3448.739735,13965.01163
16-09-2019,5202.125119,-2872.749551,13628.43974
17-09-2019,5158.815151,-2993.572046,13385.13501
18-09-2019,5279.072345,-2065.464202,13297.41853
19-09-2019,5237.703341,-3115.617701,12832.43344
20-09-2019,5258.691954,-3007.322272,13582.29966
21-09-2019,5277.43717,-2838.065991,13663.61961
22-09-2019,5315.425383,-2657.10642,13434.40525
23-09-2019,5395.153065,-3160.576784,13471.1471
24-09-2019,5366.882848,-2857.429144,13897.43934
25-09-2019,5494.962834,-2299.927309,13734.93899
26-09-2019,5454.550248,-2856.989477,13476.10135
27-09-2019,5470.16205,-3303.250496,14168.59125
28-09-2019,5477.897463,-2594.236824,13582.46156
29-09-2019,5500.090206,-2455.136494,13254.98463
30-09-2019,5560.20718,-2232.231898,14091.86916
01-10-2019,5509.577278,-2762.224009,13841.15825
02-10-2019,5613.680912,-2747.776459,13803.31696
03-10-2019,5548.842211,-2426.156604,13523.0049
04-10-2019,5540.747394,-2170.678465,13879.02256
05-10-2019,5526.635184,-3277.430753,13532.02253
06-10-2019,5529.917945,-2544.089815,14323.36373
07-10-2019,5575.05115,-2305.816815,13729.73308
08-10-2019,5514.235671,-2890.359104,13445.87764
09-10-2019,5613.684173,-2690.644049,13249.05067
10-10-2019,5550.294224,-2808.579346,13767.2139
11-10-2019,5550.152099,-2639.052219,13435.89049
12-10-2019,5550.71352,-2558.450955,14155.56162
13-10-2019,5575.420236,-2590.323135,13583.18868
14-10-2019,5648.570134,-2963.65297,14076.33112
15-10-2019,5622.025281,-2234.567309,13367.32982
16-10-2019,5761.488991,-2645.137991,14226.69033
17-10-2019,5743.194139,-2876.281195,14439.25236
18-10-2019,5792.426229,-2440.007608,14080.96169
19-10-2019,5845.726878,-2332.066755,14219.11461
20-10-2019,5925.535908,-2575.892817,13672.98483
21-10-2019,6055.088985,-2053.241617,13720.33114
22-10-2019,6085.154414,-1828.864347,14812.57614
23-10-2019,6280.339314,-1882.806952,14127.04161
24-10-2019,6315.806608,-2036.590954,14000.12012
25-10-2019,6415.825483,-2415.786557,14799.00139
26-10-2019,6516.000254,-1472.7016,14515.664
27-10-2019,6637.935114,-1321.684383,15150.09367
28-10-2019,6804.151126,-1121.660911,15244.79315
29-10-2019,6864.838559,-1188.133568,15364.99571
30-10-2019,7084.174426,-989.2979151,14698.25607
31-10-2019,7137.046412,-999.2557842,15322.60121
01-11-2019,7247.605751,-1267.762773,15523.0614
02-11-2019,7351.493991,-686.843021,15290.63444
03-11-2019,7470.501326,-1246.371391,15803.92565
04-11-2019,7627.473104,-628.467898,16115.23457
05-11-2019,7673.048055,-993.2333607,16323.84726
06-11-2019,7871.958589,-159.0016413,16600.04925
07-11-2019,7899.734948,-557.2932423,16243.33298
08-11-2019,7981.236449,-539.6864417,16154.73387
09-11-2019,8052.855454,-334.6247099,15570.8016
10-11-2019,8137.152473,613.5348045,16280.69958
11-11-2019,8257.739763,603.0351718,16008.12518
12-11-2019,8265.997644,193.7774181,16294.24829
13-11-2019,8427.354571,311.2525225,16456.67231
14-11-2019,8417.973328,345.6976844,16663.52002
15-11-2019,8463.267103,758.1759731,17202.39103
16-11-2019,8500.091492,116.9158134,16272.7212
17-11-2019,8551.371148,170.38525,16639.89328
18-11-2019,8640.978609,107.3415272,16475.99241
19-11-2019,8620.449614,666.6289631,17068.06126
20-11-2019,8755.265853,50.59749969,17020.92584
21-11-2019,8721.547367,522.870501,17098.02047
22-11-2019,8744.578019,7.074290094,16985.21072
23-11-2019,8761.009719,466.8727163,17479.267
24-11-2019,8793.503613,96.99395966,16855.31708
25-11-2019,8865.625204,985.6168971,17255.0332
26-11-2019,8828.577102,535.6229851,17594.40787
27-11-2019,8947.499705,477.7565138,17420.80853
28-11-2019,8898.181348,739.0509372,17565.08073
29-11-2019,8905.600724,739.6438026,16468.95326
30-11-2019,8906.146605,559.9138332,17544.80931
01-12-2019,8922.27254,578.4243625,17245.62706
02-12-2019,8977.402986,1286.364153,17073.54568
03-12-2019,8922.67418,1305.893257,16709.7485
04-12-2019,9023.239739,1051.852708,17502.79699
05-12-2019,8954.982344,925.965387,17355.60331
06-12-2019,8943.054238,632.3280167,17149.86364
07-12-2019,8924.091617,543.7646624,17452.02108
08-12-2019,8920.860754,714.1977319,18040.89156
09-12-2019,8957.152619,681.2705919,17169.84686
10-12-2019,8884.509664,606.8058862,16951.12592
11-12-2019,8968.515275,808.7190561,17168.25182
12-12-2019,8885.487792,666.9282784,17449.47211
13-12-2019,8861.002458,728.5770072,16819.9289
14-12-2019,8832.087047,320.8365079,16667.64191
15-12-2019,8821.849677,560.5860323,16665.03744
16-12-2019,8854.356259,511.6993847,16834.82712
17-12-2019,8781.341902,598.678101,17008.42153
18-12-2019,8868.487378,906.4549814,17355.82803
